path,cell_crowding_level,cell_polarity_level,mitosis_level,nucleoli_level,pleomorphism_level,freq_id,cl_labels
/data/AttributeGAN/data/Images/115971_007.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00070_sub0_041.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00071_sub0_038.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118443_014.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/H12_09_7.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/N4_03_5.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00065_sub0_012.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/H1_10_2.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/118258_006.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/N8_04_3.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/1_00152_sub0_015.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/H7_07_9.png,2,0,1,1,4,1,100
/data/AttributeGAN/data/Images/1_00152_sub0_010.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118632_012.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/115846_008.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/116661_008.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/1_00061_sub0_000.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/LP11_12_3.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/116839_006.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/115934_014.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118341_013.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/116668_000.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/H7_38_1.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/118288_014.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118294_002.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/116456_008.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/116670_004.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/LP2_76_9.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/LP8_32_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00072_sub0_003.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118338_008.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/H11_01_9.png,4,1,1,1,4,1,100
/data/AttributeGAN/data/Images/1_00066_sub0_014.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116846_004.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/116679_010.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/115879_005.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/H7_12_2.png,3,1,1,1,4,1,100
/data/AttributeGAN/data/Images/1_00065_sub0_033.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/N5_04_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00161_sub0_015.png,3,0,1,2,2,0,48
/data/AttributeGAN/data/Images/LP2_24_4.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116722_003.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/1_00063_sub0_051.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/LP7_18_3.png,2,1,1,2,3,1,100
/data/AttributeGAN/data/Images/N6_02_8.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/N5_03_3.png,1,2,1,1,1,0,8
/data/AttributeGAN/data/Images/1_00161_sub0_053.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/1_00064_sub0_038.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118440_007.png,1,3,1,1,2,0,11
/data/AttributeGAN/data/Images/116721_013.png,1,3,1,1,3,0,12
/data/AttributeGAN/data/Images/H1_01_7.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/118286_004.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/118287_000.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115916_012.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/118440_004.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/116645_006.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00063_sub0_030.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/1_00068_sub0_017.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/1_00072_sub0_040.png,3,1,1,1,2,0,49
/data/AttributeGAN/data/Images/2_00079_sub0_053.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/H11_09_5.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/115956_001.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/116745_011.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00062_sub0_030.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/1_00144_sub0_045.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/115951_014.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/N4_08_7.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00152_sub0_028.png,3,1,1,1,2,0,49
/data/AttributeGAN/data/Images/LP2_47_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115850_004.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/LP2_64_9.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/N5_03_7.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/116721_012.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/115914_008.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/LP7_15_4.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/LP8_16_6.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/1_00061_sub0_044.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/1_00068_sub0_052.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116839_012.png,1,3,1,2,2,0,13
/data/AttributeGAN/data/Images/118430_012.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/118436_006.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116855_002.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/115963_000.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/H8_01_9.png,3,0,1,1,4,0,47
/data/AttributeGAN/data/Images/115864_013.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/116974_010.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/N1_04_1.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/H10_07_2.png,4,2,1,1,4,0,80
/data/AttributeGAN/data/Images/118335_005.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/LP7_11_7.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/N5_12_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/115953_007.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/N1_07_1.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116679_014.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00156_sub0_010.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/LP8_19_4.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00143_sub0_013.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/LP2_02_2.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP7_02_4.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/LP3_21_1.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116972_013.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118368_000.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/H2_01_1.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/LP2_92_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP2_23_2.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00071_sub0_050.png,3,0,1,2,2,0,48
/data/AttributeGAN/data/Images/1_00063_sub0_011.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00070_sub0_048.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/H1_01_5.png,3,0,1,1,4,0,47
/data/AttributeGAN/data/Images/1_00156_sub0_054.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00065_sub0_011.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00069_sub0_014.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/118417_004.png,1,1,1,2,2,1,100
/data/AttributeGAN/data/Images/1_00072_sub0_008.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00072_sub0_013.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00144_sub0_048.png,0,0,1,1,2,0,4
/data/AttributeGAN/data/Images/118335_010.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/115968_000.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/115914_002.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/H11_12_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115920_008.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115963_005.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/118283_003.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118465_011.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00072_sub0_015.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118455_006.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118335_007.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00072_sub0_005.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/LP8_38_9.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/1_00061_sub0_002.png,4,3,1,1,3,0,83
/data/AttributeGAN/data/Images/1_00064_sub0_016.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/LP2_17_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116663_001.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115934_009.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/N7_01_2.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/115863_005.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/1_00065_sub0_041.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/118290_013.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/116670_002.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00065_sub0_052.png,0,0,1,1,0,0,3
/data/AttributeGAN/data/Images/N7_02_2.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/LP2_83_7.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP8_07_5.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/1_00144_sub0_013.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/116801_004.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/LP2_96_4.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/H7_23_6.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/1_00063_sub0_034.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118417_007.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/H6_14_9.png,3,2,1,2,3,0,55
/data/AttributeGAN/data/Images/1_00065_sub0_005.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/H2_07_5.png,3,2,1,2,3,0,55
/data/AttributeGAN/data/Images/116745_002.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/LP8_12_3.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115927_005.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00063_sub0_022.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/N5_06_5.png,1,2,1,1,1,0,8
/data/AttributeGAN/data/Images/116960_008.png,2,0,1,2,3,1,100
/data/AttributeGAN/data/Images/H2_07_6.png,3,2,1,2,4,1,100
/data/AttributeGAN/data/Images/116655_014.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/116981_002.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/H8_03_2.png,2,2,1,1,4,1,100
/data/AttributeGAN/data/Images/N6_02_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/H11_12_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP8_36_7.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP2_28_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00065_sub0_004.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/116722_013.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115956_012.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118632_014.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00066_sub0_031.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/115926_013.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/116920_000.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/LP8_07_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00071_sub0_057.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118282_011.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/N5_03_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/LP2_34_4.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/118440_009.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00062_sub0_024.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/115840_003.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/2_00079_sub0_012.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/118290_012.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/116853_000.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/116973_005.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00061_sub0_035.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/H7_12_3.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/LP2_63_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/N4_05_5.png,1,2,1,1,1,0,8
/data/AttributeGAN/data/Images/LP2_83_9.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/N1_08_1.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/2_00079_sub0_001.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00062_sub0_021.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/N1_03_3.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/LP7_33_4.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/LP2_28_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00069_sub0_054.png,3,0,1,2,3,1,100
/data/AttributeGAN/data/Images/LP8_04_3.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/1_00072_sub0_019.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118253_002.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/LP8_18_9.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/118286_007.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/118430_003.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/116853_008.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00150_sub0_031.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00064_sub0_040.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/1_00143_sub0_024.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/LP8_21_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116814_003.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/118250_008.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/115961_012.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/1_00144_sub0_022.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/1_00061_sub0_029.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118281_009.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118421_003.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/118272_012.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/116663_004.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/1_00073_sub0_058.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/H7_28_7.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/H10_26_4.png,4,2,1,1,3,0,79
/data/AttributeGAN/data/Images/H7_08_4.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/118281_001.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00161_sub0_038.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/LP8_26_1.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115850_005.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/H6_12_4.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/LP7_30_8.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/116679_011.png,1,3,1,1,2,0,11
/data/AttributeGAN/data/Images/115927_013.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/115914_006.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/LP2_85_6.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/N4_06_8.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/H7_19_2.png,3,2,1,2,3,0,55
/data/AttributeGAN/data/Images/115831_008.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/118247_004.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/116820_004.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00069_sub0_018.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/H7_28_1.png,2,0,1,1,4,1,100
/data/AttributeGAN/data/Images/1_00063_sub0_026.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/H10_20_3.png,4,3,1,1,3,0,83
/data/AttributeGAN/data/Images/115920_005.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00068_sub0_004.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/116454_003.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/LP7_31_6.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/115879_000.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/118341_003.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/118250_001.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/LP2_81_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/118287_004.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/1_00152_sub0_019.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/LP8_50_7.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/LP2_18_9.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115941_002.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/H6_09_8.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/116722_002.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/LP2_46_4.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/115852_006.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/H12_21_6.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/N2_03_7.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/1_00068_sub0_033.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00063_sub0_017.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/H7_14_4.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/LP6_2_3.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP8_60_2.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/115951_011.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/H6_12_2.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/1_00152_sub0_009.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/N6_05_3.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/116839_002.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/1_00070_sub0_058.png,0,0,1,0,0,1,100
/data/AttributeGAN/data/Images/LP8_17_3.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/118455_011.png,1,3,1,2,2,0,13
/data/AttributeGAN/data/Images/1_00061_sub0_027.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/LP8_66_1.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/118632_006.png,1,3,1,1,3,0,12
/data/AttributeGAN/data/Images/115927_003.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/115962_010.png,1,3,1,2,2,0,13
/data/AttributeGAN/data/Images/116924_005.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/H7_30_6.png,3,1,1,1,4,1,100
/data/AttributeGAN/data/Images/H7_22_3.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/116721_004.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N6_02_5.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00152_sub0_014.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116801_003.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/LP2_34_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP8_16_3.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115840_002.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/118433_012.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/118455_001.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115856_008.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/116641_008.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/LP2_93_2.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00068_sub0_013.png,0,0,1,2,2,1,100
/data/AttributeGAN/data/Images/LP8_34_4.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115846_000.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/LP2_68_2.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115953_012.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/LP2_90_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP2_17_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116953_002.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/H6_09_4.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/LP2_11_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116655_010.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00156_sub0_007.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/115840_004.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00061_sub0_021.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/115949_003.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/115879_004.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/118286_010.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118296_004.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115864_010.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/LP2_51_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116663_003.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/115927_006.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00070_sub0_047.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/LP8_17_8.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/115846_004.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00143_sub0_051.png,0,0,1,1,1,1,100
/data/AttributeGAN/data/Images/LP8_35_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00156_sub0_023.png,0,3,1,1,3,1,100
/data/AttributeGAN/data/Images/N8_02_1.png,2,1,1,1,1,1,100
/data/AttributeGAN/data/Images/118436_007.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/118286_002.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/LP2_89_7.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP8_49_8.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/1_00062_sub0_015.png,0,0,1,1,2,0,4
/data/AttributeGAN/data/Images/1_00066_sub0_011.png,4,0,1,1,2,0,76
/data/AttributeGAN/data/Images/116718_000.png,1,3,1,1,3,0,12
/data/AttributeGAN/data/Images/2_00377_sub0_003.png,1,3,1,1,2,0,11
/data/AttributeGAN/data/Images/H11_04_5.png,3,0,1,1,4,0,47
/data/AttributeGAN/data/Images/116981_006.png,4,3,1,2,2,0,85
/data/AttributeGAN/data/Images/115914_001.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/LP8_10_3.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/118286_011.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/LP2_01_6.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/115927_009.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/115840_010.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/LP8_12_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00070_sub0_014.png,2,0,1,2,2,0,19
/data/AttributeGAN/data/Images/1_00062_sub0_023.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/118368_005.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/LP2_93_5.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/LP11_12_7.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/LP8_21_4.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/118421_002.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/118398_009.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/1_00152_sub0_025.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/115864_011.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/LP2_97_3.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116656_008.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/118244_010.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/116745_000.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/H7_44_3.png,2,0,1,2,4,1,100
/data/AttributeGAN/data/Images/118250_003.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/LP7_11_8.png,3,1,1,1,3,0,50
